id,function,function_num
WP_000357265.1 UDP-N-acetylglucosamine 1-carboxyvinyltransferase [Escherichia coli],no_hit,11
WP_000357763.1 MULTISPECIES: excinuclease ABC subunit UvrA [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000357807.1 MULTISPECIES: type II Zorya anti-phage system protein ZorB2 [Enterobacteriaceae],no_hit,11
"WP_000358906.1 pyridoxal-dependent decarboxylase, partial [Escherichia coli]",no_hit,11
WP_000358960.1 MULTISPECIES: 50S ribosomal protein L18 [Gammaproteobacteria],no_hit,11
WP_000359446.1 MULTISPECIES: peptidase T [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_000360402.1 MULTISPECIES: lipopolysaccharide core heptosyltransferase RfaQ [Enterobacteriaceae],no_hit,11
WP_000360581.1 MULTISPECIES: phage protein Gp27 family protein [Enterobacteriaceae],transcription_regulation,7
WP_000360900.1 MULTISPECIES: prepilin peptidase-dependent pilin [Enterobacteriaceae],no_hit,11
WP_000360951.1 MULTISPECIES: MmcQ/YjbR family DNA-binding protein [Enterobacteriaceae],unknown_function,9
WP_000361110.1 XRE family transcriptional regulator [Escherichia coli],transcription_regulation,7
WP_000361458.1 HlyD family secretion protein [Escherichia coli],no_hit,11
WP_000361615.1 MULTISPECIES: RepB family plasmid replication initiator protein [Enterobacteriaceae],integration_and_excision,10
WP_000361847.1 hypothetical protein [Escherichia coli],no_hit,11
WP_000361969.1 SDR family oxidoreductase [Escherichia coli],no_hit,11
WP_000362080.1 MULTISPECIES: VirB3 family type IV secretion system protein [Enterobacteriaceae],lysis,1
WP_000362388.1 MULTISPECIES: deoxyribonuclease V [Pseudomonadota],no_hit,11
"WP_000363798.1 IS66 family transposase, partial [Escherichia coli]",no_hit,11
"WP_000363950.1 phage tail tape measure protein, partial [Escherichia coli]",tail,2
WP_000364335.1 MULTISPECIES: DedA family protein [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000364872.1 HlyD family secretion protein [Escherichia coli],no_hit,11
WP_000364939.1 MULTISPECIES: HlyD family secretion protein [Enterobacteriaceae],head_and_packaging,5
WP_000365150.1 TraB/GumN family protein [Escherichia coli],no_hit,11
WP_000365585.1 phosphohydrolase [Escherichia coli],no_hit,11
WP_000365788.1 MULTISPECIES: HTH-type transcriptional activator IlvY [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000366040.1 aminopeptidase [Escherichia coli],no_hit,11
WP_000366129.1 MULTISPECIES: ClpXP protease specificity-enhancing factor [Enterobacteriaceae],connector,3
WP_000366470.1 LysR family transcriptional regulator [Escherichia coli],no_hit,11
WP_000366959.1 MULTISPECIES: HI1450 family dsDNA-mimic protein [Enterobacteriaceae],no_hit,11
WP_000367041.1 DUF1266 domain-containing protein [Escherichia coli],no_hit,11
WP_000367171.1 MULTISPECIES: Fe-S cluster assembly scaffold SufA [Enterobacteriaceae],no_hit,11
WP_000367376.1 DUF1391 family protein [Escherichia coli],unknown_function,9
WP_000367826.1 beta-ketoacyl synthase [Escherichia coli],no_hit,11
WP_000367870.1 molecular chaperone HscC [Escherichia coli],no_hit,11
WP_000368046.1 MULTISPECIES: posphoenolpyruvate synthetase regulatory kinase/phosphorylase PpsR [Enterobacteriaceae],no_hit,11
"WP_000368061.1 tail fiber assembly protein, partial [Escherichia coli]",tail,2
WP_000368070.1 MULTISPECIES: tail fiber assembly protein [Escherichia],tail,2
"WP_000368083.1 tail fiber assembly protein, partial [Escherichia coli]",no_hit,11
WP_000368131.1 MULTISPECIES: formate/nitrite transporter family protein [Enterobacteriaceae],other,6
WP_000368529.1 succinylglutamate desuccinylase [Escherichia coli],no_hit,11
WP_000369315.1 hypothetical protein [Escherichia coli],no_hit,11
WP_000370521.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000370883.1 DUF4153 domain-containing protein [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000371666.1 MULTISPECIES: MDR efflux pump AcrAB transcriptional activator RobA [Enterobacteriaceae],no_hit,11
WP_000371704.1 MULTISPECIES: 4Fe-4S mono-cluster protein YjdI [Bacteria],dna_rna_and_nucleotide_metabolism,4
WP_000371930.1 thiosulfate sulfurtransferase GlpE [Escherichia coli],no_hit,11
WP_000371994.1 phage tail tape measure protein [Escherichia coli],tail,2
WP_000372111.1 sulfate adenylyltransferase subunit CysD [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000372139.1 MFS transporter [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
"WP_000372214.1 MULTISPECIES: pyridoxal-dependent decarboxylase, partial [Enterobacteriaceae]",no_hit,11
WP_000372370.1 ethanolamine ammonia-lyase subunit beta [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_000373050.1 MULTISPECIES: NADP-specific glutamate dehydrogenase [Enterobacteriaceae],no_hit,11
WP_000373933.1 NAD(+) diphosphatase [Escherichia coli],other,6
"WP_000374012.1 bifunctional L-1,2-propanediol dehydrogenase/glycerol dehydrogenase [Escherichia coli]",no_hit,11
"WP_000374915.1 terminase small subunit, partial [Escherichia coli]",transcription_regulation,7
WP_000375128.1 FtsH protease modulator YccA [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000375940.1 glucan biosynthesis protein OpgD [Escherichia coli],head_and_packaging,5
WP_000377184.1 glutathione-regulated potassium-efflux system protein KefC [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000377224.1 MULTISPECIES: YecH family metal-binding protein [Enterobacteriaceae],unknown_function,9
WP_000377785.1 MULTISPECIES: phosphate signaling complex protein PhoU [Enterobacteriaceae],no_hit,11
WP_000378056.1 YbeF family transcriptional regulator [Escherichia coli],unknown_function,9
WP_000378258.1 MULTISPECIES: membrane protein insertase YidC [Enterobacteriaceae],no_hit,11
WP_000378442.1 MULTISPECIES: multidrug efflux transporter EmrAB transcriptional repressor EmrR [Enterobacteriaceae],transcription_regulation,7
WP_000378596.1 shikimate transporter [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000379246.1 MULTISPECIES: HTH-type transcriptional regulator HdfR [Enterobacterales],no_hit,11
WP_000379288.1 tetratricopeptide repeat protein [Escherichia coli],no_hit,11
WP_000379425.1 MULTISPECIES: type III secretion system LEE export apparatus protein EscS [Enterobacteriaceae],unknown_function,9
WP_000379575.1 MULTISPECIES: DUF1391 family protein [Bacteria],unknown_function,9
WP_000380314.1 DUF1391 family protein [Escherichia coli],unknown_function,9
WP_000380316.1 DUF1391 family protein [Escherichia coli],unknown_function,9
WP_000380691.1 DMSO/selenate family reductase complex A subunit [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_000380862.1 sulfoquinovosidase [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_000380883.1 head decoration protein [Escherichia coli],no_hit,11
WP_000381170.1 MULTISPECIES: YhdT family protein [Enterobacteriaceae],no_hit,11
WP_000381303.1 MULTISPECIES: isochorismate synthase EntC [Enterobacteriaceae],no_hit,11
WP_000381516.1 type III secretion system LEE translocon filament protein EspA [Escherichia coli],tail,2
WP_000381746.1 MULTISPECIES: A24 family peptidase [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000382971.1 NupC/NupG family nucleoside CNT transporter [Escherichia coli],no_hit,11
WP_000383096.1 MULTISPECIES: DUF2542 family protein [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000383257.1 5-dehydro-4-deoxy-D-glucuronate isomerase [Escherichia coli],no_hit,11
WP_000383407.1 MULTISPECIES: DNA helicase II [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_000383479.1 quinate/shikimate dehydrogenase [Escherichia coli],no_hit,11
WP_000383550.1 MULTISPECIES: YmfQ family protein [Escherichia],tail,2
WP_000383836.1 MULTISPECIES: YpfN family protein [Enterobacteriaceae],no_hit,11
"WP_000383932.1 MULTISPECIES: cyclic di-3',5'-guanylate-activated glycosyltransferase NrfB [Enterobacteriaceae]",dna_rna_and_nucleotide_metabolism,4
WP_000384145.1 MULTISPECIES: DUF805 domain-containing protein [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000384306.1 MULTISPECIES: protein YacL [Enterobacterales],no_hit,11
WP_000384413.1 MULTISPECIES: co-chaperone HscB [Enterobacteriaceae],unknown_function,9
WP_000386538.1 MULTISPECIES: DNA-binding protein YbiB [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_000386733.1 MULTISPECIES: NADH-quinone oxidoreductase subunit NuoB [Enterobacteriaceae],no_hit,11
WP_000386949.1 MULTISPECIES: type III secretion system LEE cytoprotective effector EspZ [Enterobacteriaceae],no_hit,11
WP_000387388.1 MULTISPECIES: zinc transporter ZntB [Enterobacteriaceae],no_hit,11
WP_000387713.1 MULTISPECIES: ethanolamine utilization microcompartment protein EutM [Enterobacteriaceae],unknown_function,9
WP_000387782.1 MULTISPECIES: ribose ABC transporter ATP-binding protein RbsA [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
"WP_000388208.1 cob(I)yrinic acid a,c-diamide adenosyltransferase [Escherichia coli]",other,6
WP_000389022.1 MULTISPECIES: ECP biosynthesis operon DNA-binding transcriptional regulator EcpR [Enterobacteriaceae],no_hit,11
WP_000389030.1 MULTISPECIES: YkgJ family cysteine cluster protein [Enterobacteriaceae],unknown_function,9
WP_000389260.1 MULTISPECIES: YbjO family protein [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000389818.1 MULTISPECIES: small-conductance mechanosensitive channel MscS [Enterobacteriaceae],no_hit,11
WP_000393511.1 MULTISPECIES: NADH-quinone oxidoreductase subunit J [Enterobacteriaceae],lysis,1
WP_000393844.1 MULTISPECIES: type VI secretion system baseplate subunit TssF [Gammaproteobacteria],dna_rna_and_nucleotide_metabolism,4
WP_000394102.1 L-asparaginase 2 [Escherichia coli],head_and_packaging,5
WP_000394274.1 MULTISPECIES: DUF1127 domain-containing protein [Enterobacteriaceae],unknown_function,9
WP_000394301.1 hypothetical protein [Escherichia coli],no_hit,11
WP_000394511.1 hypothetical protein [Escherichia coli],no_hit,11
WP_000394548.1 hypothetical protein [Escherichia coli],no_hit,11
WP_000394552.1 MULTISPECIES: hypothetical protein [Escherichia],unknown_function,9
WP_000394983.1 MULTISPECIES: CNNM family cation transport protein YoaE [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000395849.1 arylsulfatase AslA [Escherichia coli],head_and_packaging,5
WP_000396036.1 MULTISPECIES: DNA/RNA nuclease SfsA [Enterobacteriaceae],no_hit,11
"WP_000397010.1 site-specific integrase, partial [Escherichia coli]",integration_and_excision,10
WP_000397129.1 hypothetical protein [Escherichia coli],unknown_function,9
WP_000397144.1 MULTISPECIES: leucyl aminopeptidase [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_000397387.1 molybdopterin molybdotransferase MoeA [Escherichia coli],no_hit,11
WP_000398619.1 MULTISPECIES: type V toxin-antitoxin system endoribonuclease antitoxin GhoS [Enterobacteriaceae],no_hit,11
WP_000399120.1 glutathione-regulated potassium-efflux system protein KefB [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000399304.1 MULTISPECIES: PTS sugar transporter subunit IIC [Escherichia],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000399404.1 MULTISPECIES: DNA repair protein RecO [Enterobacteriaceae],no_hit,11
WP_000401141.1 putative allantoin permease [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000401586.1 amino acid permease [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000402207.1 MULTISPECIES: Na+/H+ antiporter [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000403439.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae],transcription_regulation,7
WP_000403517.1 DUF2824 family protein [Escherichia coli],head_and_packaging,5
WP_000405647.1 MULTISPECIES: GNAT family N-acetyltransferase [Enterobacteriaceae],no_hit,11
WP_000406000.1 MULTISPECIES: GNAT family acetyltransferase [Enterobacteriaceae],other,6
WP_000406064.1 MULTISPECIES: FAD:protein FMN transferase ApbE [Enterobacteriaceae],no_hit,11
WP_000406214.1 MULTISPECIES: PTS N-acetylgalactosamine transporter subunit IIC [Enterobacteriaceae],lysis,1
WP_000406315.1 PTS mannose/fructose/sorbose transporter subunit IIC [Escherichia coli],no_hit,11
WP_000406391.1 MULTISPECIES: Na(+)/H(+) antiporter NhaB [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000406488.1 MULTISPECIES: transcriptional regulator ExuR [Enterobacteriaceae],no_hit,11
WP_000406926.1 MULTISPECIES: PTS mannose transporter subunit IIC [Enterobacteriaceae],no_hit,11
"WP_000409003.1 hypothetical protein, partial [Escherichia coli]",tail,2
WP_000409195.1 ancillary SecYEG translocon subunit YfgM [Escherichia coli],no_hit,11
WP_000409451.1 MULTISPECIES: murein transglycosylase [Enterobacteriaceae],lysis,1
WP_000409798.1 hypothetical protein [Escherichia coli],unknown_function,9
WP_000409911.1 MULTISPECIES: MGMT family protein [Enterobacteriaceae],connector,3
WP_000410140.1 MULTISPECIES: MFS transporter [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000410201.1 MULTISPECIES: DUF3820 family protein [Enterobacteriaceae],transcription_regulation,7
WP_000410785.1 MULTISPECIES: cold shock-like protein CspD [Enterobacteriaceae],no_hit,11
"WP_000412169.1 MULTISPECIES: PTS N,N'-diacetylchitobiose transporter subunit IIB [Enterobacteriaceae]",no_hit,11
WP_000412375.1 amino acid permease [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000412428.1 MULTISPECIES: redox-sensitive transcriptional activator SoxR [Enterobacteriaceae],transcription_regulation,7
WP_000413673.1 D-alanine--D-alanine ligase [Escherichia coli],no_hit,11
WP_000413705.1 MULTISPECIES: cell division inhibition protein DicB [Enterobacteriaceae],transcription_regulation,7
WP_000414437.1 MULTISPECIES: biofilm formation regulator BssS [Bacteria],no_hit,11
WP_000414566.1 MULTISPECIES: LysR substrate-binding domain-containing protein [Escherichia],no_hit,11
WP_000415415.1 ribosylpyrimidine nucleosidase [Escherichia coli],no_hit,11
WP_000416407.1 MULTISPECIES: valine--tRNA ligase [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_000416895.1 MULTISPECIES: high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivF [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000417058.1 MULTISPECIES: YaeP family protein [Pseudomonadota],unknown_function,9
WP_000417405.1 reactive chlorine species resistance protein RclC [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000417831.1 sigma-54-dependent Fis family transcriptional regulator [Escherichia coli],other,6
WP_000419031.1 S-formylglutathione hydrolase [Escherichia coli],no_hit,11
WP_000420351.1 MULTISPECIES: tail fiber assembly protein [Enterobacteriaceae],tail,2
WP_000420639.1 curved DNA-binding protein [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
"WP_000420731.1 ISAs1 family transposase, partial [Escherichia coli]",unknown_function,9
"WP_000420882.1 ISAs1 family transposase, partial [Escherichia coli]",unknown_function,9
WP_000421248.1 type II toxin-antitoxin system RelE/ParE family toxin [Escherichia coli],no_hit,11
WP_000421305.1 MULTISPECIES: peptidase U32 family protein [Enterobacteriaceae],no_hit,11
WP_000421763.1 MULTISPECIES: dipeptidase PepE [Enterobacterales],no_hit,11
WP_000422055.1 MULTISPECIES: protease SohB [Escherichia],no_hit,11
WP_000422217.1 microcin J25 efflux ABC transporter YojI [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000422746.1 transposase [Escherichia coli],integration_and_excision,10
WP_000422760.1 MULTISPECIES: transposase [Enterobacteriaceae],transcription_regulation,7
WP_000423257.1 MULTISPECIES: DNA-binding transcriptional regulator HcaR [Enterobacteriaceae],no_hit,11
WP_000423323.1 methylaspartate mutase subunit E [Escherichia coli],no_hit,11
WP_000423729.1 MULTISPECIES: adenylosuccinate lyase [Enterobacteriaceae],unknown_function,9
WP_000424145.1 MULTISPECIES: urease subunit gamma [Enterobacteriaceae],no_hit,11
WP_000424181.1 MULTISPECIES: methylglyoxal synthase [Enterobacteriaceae],no_hit,11
WP_000424395.1 MULTISPECIES: 50S ribosomal protein L4 [Pseudomonadota],no_hit,11
WP_000424732.1 MULTISPECIES: phage GP46 family protein [Enterobacteriaceae],connector,3
WP_000424823.1 fructose-6-phosphate aldolase [Escherichia coli],no_hit,11
WP_000424894.1 fructose-6-phosphate aldolase [Escherichia coli],no_hit,11
WP_000424924.1 MULTISPECIES: YbfA family protein [Bacteria],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000425434.1 MULTISPECIES: S-formylglutathione hydrolase [Enterobacteriaceae],no_hit,11
WP_000425681.1 acetolactate synthase 3 large subunit [Escherichia coli],no_hit,11
WP_000426124.1 MULTISPECIES: YfbU family protein [Enterobacteriaceae],no_hit,11
WP_000426146.1 fatty acid oxidation complex subunit alpha FadJ [Escherichia coli],no_hit,11
WP_000426292.1 MULTISPECIES: diguanylate cyclase DosC [Enterobacteriaceae],no_hit,11
WP_000426437.1 MULTISPECIES: D-serine ammonia-lyase [Enterobacteriaceae],no_hit,11
WP_000428092.1 tyrosine-type recombinase/integrase [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_000428546.1 MULTISPECIES: tetracyline resistance-associated transcriptional repressor TetC [Pseudomonadota],no_hit,11
WP_000428805.1 MULTISPECIES: PTS mannitol transporter subunit IICB [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000428998.1 MULTISPECIES: cytochrome b561 [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
